MAX_ATR_I_12M,NMES_ATR15_I_U6K_24M,RTOT_DACT_DTOT_24M,VAR_PROM_ENT_ACTU_24M,NMES_UATR3_I_24M,VAR_PROM_DEUDIR_ACTU_12M,INC_SUM_ACTSH_ACTU_24M,MAX_ENT_12M,N_NOR_24M,NMES_UATR15_I_U6K_24M,FLG_CLI_DEF60
4,0,1.0,0.0,8,0.034803657,14.8015997,1,24,0,0
19,2,0.905799925,0.0,0,0.409470048,26.5880654,3,20,0,0
1,0,0.905210054,0.069444444,0,-0.495866336,8.644851058,3,24,0,0
3,0,0.757976596,0.958333333,4,-0.059032653,17.9613493,3,24,0,0
0,0,1.0,0.0,14,-0.434127612,7.529910559,1,24,0,0
1,0,0.869076216,-0.208333333,21,-0.285743758,13.55384042,2,24,0,0
1,0,0.928906272,0.270833333,23,0.334428378,24.07942291,3,24,0,0
7,0,0.495122442,0.0,0,0.198510261,30.40731727,1,24,0,0
15,1,0.526427133,0.0,0,0.210690003,8.685520025,1,8,1,0
14,0,1.0,0.0,0,4.736984321,149.2151787,1,18,0,0
8,0,0.840572998,-0.291666667,0,-0.351523685,10.5375623,3,23,0,0
4,0,0.860518012,-0.072916667,7,-0.060173435,18.00987131,4,24,0,0
34,0,1.0,-0.4375,0,-0.00096754,18.91058215,2,23,0,0
20,0,1.0,-0.333333333,1,-0.437334581,11.1985246,2,20,0,0
2,0,0.969888447,-0.069444444,16,-0.32728256,12.77900827,4,24,0,0
21,1,0.977596324,-0.3125,0,0.127690119,27.43489844,2,23,5,0
1,0,0.726496944,0.0,13,0.087215604,29.76951338,1,24,0,0
0,0,0.619782466,-0.104166667,0,-0.340720854,17.89111439,2,24,0,0
3,0,0.678342558,-0.236111111,0,0.276602072,28.29591006,3,24,0,0
6,0,1.0,0.0,1,-0.279292312,14.369439,1,24,0,0
8,0,0.511622566,0.043478261,0,-0.571199646,8.00661745,2,14,0,0
7,0,0.996317276,-0.041666667,0,0.215722268,25.32532127,5,21,0,0
2,0,1.0,0.0,21,0.021891184,21.58813116,2,24,0,0
0,0,0.581304147,-0.227272727,0,0.113547266,11.97674453,3,22,0,0
0,0,0.765089202,-0.236111111,0,-0.070967087,18.19524229,3,24,0,0
0,0,1.0,0.0,0,-0.02268582,13.85568396,1,20,0,0
4,0,0.638388912,-0.229166667,3,-0.538460754,8.84360691,2,24,0,0
3,0,0.929089091,0.0,3,-0.499236266,8.685872676,1,24,0,0
7,0,0.892531863,-0.166666667,1,-0.245265383,19.77623506,2,24,0,0
4,0,1.0,0.236111111,9,-0.227960172,18.12408836,4,24,0,0
0,0,0.536590869,0.0,0,0.283709618,13.12080579,1,11,0,0
16,1,0.280235554,0.0,3,4.836597809,124.22817,1,24,4,0
4,0,0.870246333,-0.4375,2,-0.334638281,14.87242057,4,24,0,0
4,0,0.994558598,0.395833333,0,-0.121941517,20.45905039,2,20,0,0
12,0,0.992532816,-0.083333333,3,-0.3122617,15.96547797,3,20,0,0
5,0,0.984431736,1.208333333,0,0.119470753,27.41637327,2,24,0,0
6,0,1.0,-0.354166667,11,0.074961889,34.93267659,2,24,0,0
1,0,0.870351276,0.166666667,0,0.045062172,24.72797758,2,24,0,0
1,0,0.623186604,-0.083333333,0,-0.179946789,14.11738334,2,24,0,0
1,0,1.0,-0.28125,0,0.341962681,26.4920803,5,24,0,0
1,0,1.0,-0.166666667,0,-0.552764551,2.592517718,2,8,0,0
7,0,1.0,0.833333333,4,-0.494871161,14.49792892,2,22,0,0
19,2,1.0,0.0,1,-0.452160734,7.751644132,1,22,1,0
6,0,0.753383774,0.02173913,3,0.015887858,19.00374206,3,23,0,0
8,0,1.0,-0.4375,0,0.024878987,19.27806278,2,24,0,0
1,0,0.832152625,0.013888889,0,-0.338650638,10.20601526,4,22,0,0
0,0,1.0,0.0,0,-0.001279767,23.75362977,1,23,0,0
5,0,0.77603614,0.125,8,-0.213426002,13.64942237,4,24,0,0
0,0,0.644778166,-0.361111111,0,0.083977417,15.56729681,3,24,0,0
1,0,0.474909611,0.291666667,0,0.352016134,29.11435394,2,24,0,0
3,0,0.447470591,0.583333333,4,0.200413041,28.98679588,2,22,0,0
1,0,0.679247413,-0.25,0,-0.182629077,15.42414608,3,24,0,0
2,0,0.819776806,0.0,16,-0.374356434,11.00009685,2,24,0,0
3,0,0.631629039,0.291666667,1,-0.532845455,12.72237749,2,24,0,0
1,0,1.0,-0.104166667,0,0.016482072,18.42655222,2,24,0,0
3,0,1.0,0.0,2,0.806265922,49.55710111,1,24,0,0
6,0,0.361531435,0.369565217,0,0.734860626,62.00395894,4,23,0,0
0,0,0.873914,-0.095238095,0,0.022698954,12.59131889,2,18,0,0
7,0,0.717670032,0.354166667,3,-0.366068825,11.57590681,3,24,0,0
0,0,0.560706767,0.25,0,0.751365507,35.54368423,1,24,0,0
7,0,0.688674759,0.0,1,-0.247336721,14.70125902,1,24,0,0
1,0,0.969440809,-0.065217391,18,-0.449568198,13.25987386,3,21,0,0
9,0,1.0,-0.111111111,0,-0.117138945,18.20544214,3,24,0,0
5,0,1.0,0.0,1,-0.279942301,22.66483517,1,20,0,0
11,0,0.998390752,0.0,0,0.470057053,34.49625448,2,23,0,0
1,0,0.657401758,-0.395833333,0,-0.010939437,28.99401725,2,24,0,0
1,0,0.377367832,-0.020833333,0,0.025862971,26.08570174,3,24,0,0
2,0,0.463967399,-0.261904762,15,-0.079478503,15.03658537,2,21,0,0
1,0,0.907750148,-0.305555556,0,0.025123357,19.11411624,3,23,0,0
0,0,0.457047524,0.0,0,-0.256226534,19.16295489,1,24,0,0
21,0,0.996939931,0.0,2,-0.133142109,17.5625265,3,22,0,0
1,0,1.0,0.0,14,-0.16400431,18.81659569,1,24,0,0
10,0,0.940134208,-0.291666667,0,-0.33928246,13.04045852,3,24,0,0
0,0,0.62089686,-0.083333333,20,-0.417835255,11.82079235,2,24,0,0
1,0,0.841617078,-0.138888889,0,0.105928319,19.66676301,3,24,0,0
3,0,0.585876477,0.0,0,0.259843526,28.05772395,1,23,0,0
5,0,1.0,0.0,0,0.10025313,22.30106604,1,24,0,0
6,0,0.936970471,0.027777778,0,0.040881356,24.42281828,4,24,0,0
2,0,0.972504841,-0.194444444,0,0.634201838,39.15924877,3,24,0,0
6,0,1.0,0.0,11,0.004113343,14.35979547,1,20,0,0
8,0,0.516908523,-0.270833333,0,-0.116943889,16.85007465,3,24,0,0
0,0,0.455945896,0.0,0,0.636137032,36.06921636,1,23,0,0
7,0,0.695524148,-0.333333333,5,-0.128767253,12.50267808,2,24,0,0
4,0,0.733896099,0.583333333,7,0.088230229,36.44571306,2,24,0,0
7,0,0.630314848,-0.041666667,1,-0.051640553,19.11469188,4,23,0,0
1,0,0.999993333,0.0,18,0.563128786,36.35302834,1,24,0,0
13,0,1.0,-0.152173913,4,-0.107071956,16.53217385,2,23,0,0
4,0,0.407429592,0.333333333,3,-0.260922578,21.89800361,1,21,0,0
24,6,0.974534642,0.0,0,0.421004052,42.71122042,1,4,0,0
0,0,0.988316982,0.0,14,0.148856633,25.01067287,3,24,0,0
5,0,0.637870113,-0.145833333,6,-0.313004426,14.94949602,2,24,0,0
1,0,0.893924596,0.5,21,-0.001429702,29.24837064,2,24,0,0
7,0,0.635455019,-0.104166667,0,0.481302526,23.31864423,2,24,0,0
3,0,0.590717867,-0.0625,11,-0.023958645,17.50385149,2,24,0,0
16,1,0.984213833,-0.388888889,1,0.12346715,20.68266928,3,23,4,0
4,0,0.75469957,0.0,3,0.939211379,55.4004342,1,24,0,0
0,0,1.0,0.0,0,0.191379935,7.548477154,1,13,0,0
4,0,1.0,0.434782609,0,-0.439359094,11.06768053,2,23,0,0
3,0,1.0,0.541666667,0,0.091576329,23.91308217,3,24,0,0
8,0,0.70688066,0.0,10,1.438270459,35.56068951,1,24,0,0
1,0,0.537491957,-0.375,0,-0.140412619,11.82532022,2,20,0,0
4,0,0.59348876,0.0,0,-0.052547675,16.89210987,1,23,0,0
0,0,0.589557222,-0.361111111,0,-0.030076449,33.29602505,4,24,0,0
3,0,0.75275956,0.0625,7,0.94207221,48.06229935,2,24,0,0
2,0,0.427137478,0.833333333,0,0.263935211,39.96280891,2,24,0,0
3,0,0.363794915,-0.136363636,0,0.326843963,34.52602642,2,22,0,0
2,0,0.552159292,-0.413043478,0,-0.104557332,14.2641818,2,23,0,0
1,0,0.237411975,0.0,0,1.460245639,43.00166856,1,22,0,0
6,0,0.626647129,-0.375,3,-0.172662795,21.73395254,2,24,0,0
7,0,0.82521852,0.020833333,2,0.676333908,32.91057483,3,19,0,0
1,0,0.895686901,0.0,0,-0.162203059,24.45490782,2,24,0,0
2,0,0.928093909,0.270833333,0,0.207609196,19.14909946,4,23,0,0
14,0,1.0,0.0,0,0.815758431,57.25522564,1,21,0,0
4,0,0.6571433,0.0,2,-0.212944496,10.70367053,1,14,0,0
3,0,0.924787279,0.229166667,8,0.186282543,39.71110693,3,24,0,0
16,1,0.9406472,0.695652174,1,3.698885581,74.51025392,2,13,4,0
5,0,0.961056587,0.0,5,-0.303708364,9.420885497,1,19,0,0
5,0,0.671753157,0.0,3,0.077934184,18.35489657,1,19,0,0
3,0,0.707286132,-0.138888889,5,-0.357359983,13.83386411,4,24,0,0
2,0,0.667171674,0.0,12,-0.146873801,16.61132189,2,24,0,0
7,0,0.815794228,-0.263888889,0,-0.209950743,12.44122482,3,24,0,0
0,0,0.764644667,0.027777778,0,-0.457626026,13.67243831,4,24,0,0
2,0,0.494865834,0.416666667,18,0.241386686,37.94769599,2,22,0,0
4,0,1.0,0.0,2,-0.4217823,3.047523898,1,7,0,0
4,0,0.86757441,-0.111111111,2,1.18508795,52.94708357,3,22,0,0
4,0,0.356200845,-0.239583333,2,0.254544079,27.59553131,4,24,0,0
1,0,0.887304753,-0.333333333,18,-0.321337489,11.66942095,3,23,0,0
6,0,0.314611617,0.0,2,-0.149707025,12.32511195,1,21,0,0
8,0,0.969011606,-0.041666667,2,-0.347639701,10.68766302,2,24,0,0
5,0,0.978377211,0.104166667,10,-0.235422467,14.86555693,3,24,0,0
5,0,1.0,-0.125,1,-0.20218729,16.73258426,2,24,0,0
4,0,0.714121165,0.0,2,-0.068636914,21.64575556,1,24,0,0
1,0,1.0,-0.375,22,0.322667185,26.71410446,2,24,0,0
6,0,0.573442774,0.0,4,1.769000337,85.74571686,1,24,0,0
3,0,0.747162052,-0.104166667,2,-0.121391768,19.14341282,2,24,0,0
0,0,0.630733991,-0.125,0,0.09846736,21.60098146,3,24,0,0
12,0,0.991701903,0.0,2,-0.676107765,10.8091265,1,24,0,0
22,1,0.998120599,0.145833333,0,0.865082587,67.02063185,2,13,1,0
7,0,1.0,0.0,1,0.117993135,23.35148047,1,24,0,0
11,0,1.0,-0.354166667,1,0.255813786,24.50134447,2,24,0,0
4,0,0.417780517,0.833333333,10,0.609658943,77.72396048,2,24,0,0
0,0,0.68988271,0.0,0,0.39880049,25.97960363,1,24,0,0
2,0,0.730091606,-0.041666667,0,0.136601257,19.47553801,2,24,0,0
1,0,0.802350748,-0.260869565,0,0.038931424,16.69524294,2,23,0,0
2,0,1.0,-0.291666667,12,-0.264760761,16.43365692,3,24,0,0
5,0,0.4558721,0.0,0,-0.052585223,19.44608914,1,24,0,0
3,0,0.698715297,0.0,3,-0.102229111,20.14797018,1,24,0,0
11,0,0.978214254,0.0,1,-0.090903871,21.5274094,1,24,0,0
16,0,0.225731939,0.0,8,0.096057913,25.91884995,1,24,0,0
10,0,0.490547288,0.0,5,-0.12968739,15.22299657,1,24,0,0
27,1,0.738181495,0.0,0,0.021622418,21.04881523,1,24,0,0
2,0,1.0,0.0,22,2.044301275,39.66648536,1,11,0,0
1,0,1.0,0.375,0,0.220629841,15.65494624,2,16,0,0
1,0,1.0,0.0,0,0.510436805,24.09028119,1,22,0,0
12,0,0.995910576,-0.3125,7,-0.056794422,24.30936306,2,24,0,0
23,4,1.0,-0.263888889,0,0.050730488,18.65735772,3,24,0,0
8,0,1.0,-0.041666667,0,-0.042095587,24.63706224,3,15,0,0
5,0,0.62535748,0.375,1,-0.382783891,12.34935167,2,24,0,0
1,0,0.580758401,0.5,19,-0.555903234,9.362938481,2,24,0,0
5,0,1.0,0.0,5,-0.061086174,22.40819632,1,24,0,0
1,0,1.0,-0.333333333,0,-0.138923676,12.52568469,2,23,0,0
1,0,1.0,0.041666667,13,0.568833686,30.81224516,1,24,0,0
2,0,0.620769048,-0.214285714,0,-0.173335709,15.55699753,2,21,0,0
3,0,0.824813069,0.083333333,11,-0.112070241,19.48622099,2,24,0,0
2,0,0.491189587,0.0,14,0.184548904,14.49070539,1,16,0,0
4,0,0.283194685,0.541666667,1,1.163124737,72.30676968,2,24,0,0
6,0,0.813601699,0.0,9,0.062572753,21.89112465,1,24,0,0
3,0,0.609057181,-0.458333333,6,-0.032022614,12.70971732,2,24,0,0
11,0,0.59146937,0.0,7,0.0421516,16.24214186,1,24,0,0
2,0,0.911710784,0.541666667,12,0.717505121,55.29163418,2,24,0,0
1,0,0.364784619,0.020833333,0,0.689781548,30.74758788,3,24,0,0
15,1,0.974109421,-0.041666667,0,-0.224950355,21.16086976,2,24,5,0
1,0,0.569220243,-0.083333333,0,-0.21877576,15.61610501,2,23,0,0
2,0,0.298495678,0.0,13,0.234701039,13.14175653,1,18,0,0
8,0,0.828887532,-0.208333333,0,0.157619031,18.98153201,3,21,0,0
10,0,0.884878902,-0.083333333,5,1.757680409,69.24544149,3,22,0,0
2,0,1.0,-0.357142857,14,0.282043504,16.27957324,2,21,0,0
2,0,1.0,-0.424242424,21,-0.140615971,9.301220328,4,22,0,0
0,0,0.553047363,0.130434783,0,-0.32701163,10.41014916,1,23,0,0
1,0,0.892072662,-0.458333333,19,-0.31792042,10.43630209,2,24,0,0
1,0,0.940207694,0.0,0,-0.037572618,14.4641702,1,24,0,0
0,0,0.923587942,0.0,18,4.997992358,140.0527476,1,24,0,0
31,2,0.095818959,0.0,1,0.531426635,20.24836732,1,12,1,0
3,0,1.0,0.0,2,0.381570898,40.25486784,1,24,0,0
4,0,0.490815719,0.208333333,0,-0.624868885,9.519911634,1,24,0,0
3,0,0.88670407,-0.333333333,1,-0.171206471,12.52971773,2,14,0,0
7,0,1.0,0.0,0,0.214947811,25.30271355,1,24,0,0
3,0,1.0,0.0,4,0.364889958,30.25506202,1,24,0,0
2,0,1.0,1.208333333,21,-0.595512083,11.65373654,3,24,0,0
6,0,0.351796337,-0.210526316,0,1.746420702,88.74813555,2,19,0,0
5,0,0.407974918,0.0,1,-0.33405826,13.01348047,1,24,0,0
12,0,0.799185043,0.0,0,0.131770787,26.53909298,1,24,0,0
8,0,0.533583568,0.0,1,0.046729582,18.18362155,1,24,0,0
0,0,1.0,0.0,0,5.437439626,92.18899837,1,13,0,0
4,0,0.650406381,-0.305555556,0,-0.033518698,17.3977934,3,23,0,0
7,0,0.882442176,0.416666667,8,-0.261054435,20.52389775,3,24,0,0
1,0,1.0,-0.416666667,15,-0.18021659,12.19974504,2,24,0,0
6,0,1.0,-0.166666667,1,0.204941744,29.56890523,2,24,0,0
7,0,0.758736353,-0.25,5,-0.034872413,16.58237439,4,24,0,0
1,0,1.0,0.0,0,1.530427876,51.73527699,1,24,0,0
1,0,0.74255129,-0.083333333,0,-0.123621151,21.64337418,2,24,0,0
24,0,0.938633336,1.25,5,1.4017892,62.14898721,3,22,0,0
59,6,1.0,0.875,0,1.689260945,67.08387295,2,19,0,0
0,0,0.861111457,0.958333333,0,0.472738748,77.79984413,2,18,0,0
7,0,0.988383782,-0.416666667,1,0.087908202,26.65613412,2,24,0,0
1,0,0.990395065,0.0,0,0.084875661,29.78251665,1,20,0,0
1,0,0.902860206,-0.055555556,0,0.310502561,32.34051944,4,24,0,0
8,0,0.777913397,0.0,0,0.70309693,42.1446794,1,24,0,0
16,0,1.0,0.0,0,-0.181475109,36.66385562,1,19,0,0
2,0,1.0,0.0,0,1.062546963,45.82269836,1,23,0,0
12,0,0.085707636,-0.458333333,0,-0.452636136,13.10602934,2,24,0,0
22,1,0.797572399,0.181818182,0,-0.089406572,16.59461433,1,21,5,0
11,0,0.692869958,-0.0625,1,0.402933038,31.53719838,2,24,0,0
6,0,0.71003077,-0.260416667,0,-0.343144151,14.49161418,4,24,0,0
1,0,0.854344343,0.041666667,22,-0.084386931,17.05297518,3,24,0,0
4,0,0.856219091,0.0,0,-0.447212825,9.232083785,1,24,0,0
7,0,1.0,-0.166666667,2,-0.247656469,13.49900718,2,24,0,0
34,2,0.672379759,0.0,0,0.276447521,22.17178823,1,24,0,0
10,0,0.928237389,0.0,0,-0.057238446,16.89583892,2,24,0,0
2,0,0.698697017,0.0,0,-0.053345653,12.76356325,1,24,0,0
6,0,1.0,0.0,0,0.14393235,17.21764187,1,24,0,0
0,0,1.0,0.0,0,1.226026258,21.26026258,1,10,0,0
0,0,0.893222385,0.0,0,0.302377563,27.78218132,1,24,0,0
16,0,1.0,0.0,5,0.350808942,61.45114236,1,23,0,0
1,0,1.0,-0.108695652,0,-0.510612436,9.175527172,2,23,0,0
6,0,0.676703051,0.0,2,-0.248653057,13.40841945,1,22,0,0
15,1,1.0,-0.166666667,2,0.58433793,29.80550467,2,24,2,0
8,0,0.871591709,-0.194444444,2,-0.053751555,17.47565401,3,20,0,0
1,0,0.642620824,0.0,22,-0.397022006,20.65838012,1,24,0,0
0,0,0.086775232,0.0,0,2.637676724,84.99702144,2,24,0,0
0,0,1.0,0.173913044,0,-0.363865532,12.35284467,1,20,0,0
1,0,0.48650826,-0.456521739,0,-0.475744424,7.641718598,2,23,0,0
17,1,1.0,-0.157894737,2,-0.409797156,7.791689842,2,19,3,0
7,0,0.875470631,0.708333333,1,0.127893002,25.85562356,2,24,0,0
1,0,0.505849497,0.0,0,2.568415499,148.4834803,1,24,0,0
0,0,0.754107668,0.0,0,-0.354705406,12.22548574,1,24,0,0
11,0,1.0,-0.3125,0,-0.250795241,15.97985439,4,24,0,0
3,0,0.640540426,-0.282608696,10,0.003234416,17.05556239,4,23,0,0
9,0,0.936854908,0.0,0,-0.024194472,17.43237663,1,24,0,0
3,0,0.444607796,0.0,2,0.644879529,31.7022132,1,19,0,0
3,0,0.805752499,0.291666667,6,-0.43151807,8.441220921,2,24,0,0
4,0,1.0,0.0,1,-0.540408486,5.716557275,1,14,0,0
0,0,0.636007751,-0.166666667,18,0.153934596,24.32639479,3,18,0,0
0,0,1.0,0.565217391,19,-0.248718088,20.85481795,1,20,0,0
7,0,0.910271761,0.083333333,0,0.352053611,29.10364276,2,22,0,0
16,0,1.0,0.5,3,0.398646987,25.4325191,2,23,0,0
0,0,1.0,-0.1,0,-0.019292334,3.90353833,2,5,0,0
12,0,0.707239713,-0.305555556,1,-0.231507263,7.468586012,3,12,0,0
0,0,0.776467291,0.0,0,1.020315651,50.98627991,1,24,0,0
4,0,1.0,0.0,4,0.869877083,43.39124705,1,24,0,0
3,0,1.0,-0.416666667,7,-0.512783825,6.507008095,2,24,0,0
3,0,0.948105913,-0.041666667,11,-0.286277445,15.08277024,4,24,0,0
5,0,1.0,-0.21875,4,-0.522480575,7.5462562,4,24,0,0
3,0,0.840644035,0.666666667,2,0.282560282,24.59848868,4,23,0,0
21,2,1.0,0.0,0,-0.143390569,16.20042268,2,24,0,0
7,0,1.0,0.708333333,1,4.042609628,165.1767713,2,24,0,0
1,0,0.814632386,0.391304348,0,0.2069573,50.14545338,1,23,0,0
1,0,0.607585197,-0.527777778,0,-0.060733766,14.8674539,3,24,0,0
4,0,0.812160937,0.791666667,1,0.179845116,21.83839697,2,24,0,0
21,1,0.952994136,0.125,0,-0.040063042,13.35075688,1,20,5,0
0,0,0.975156215,0.0,0,-0.313385637,12.89881531,2,24,0,0
4,0,0.594880855,0.291666667,0,-0.184148788,13.28181653,1,22,0,0
12,0,0.362258159,0.0,0,-0.234126705,21.7210245,1,24,0,0
9,0,0.574161832,0.013888889,1,0.169990627,25.39896602,4,24,0,0
1,0,1.0,0.0,0,-0.483040147,8.867309721,1,24,0,0
11,0,1.0,0.0,0,-0.065324717,21.70016917,2,22,0,0
1,0,0.646034015,0.013888889,0,-0.027604719,13.30491297,5,23,0,0
10,0,0.76021282,0.458333333,1,0.207856925,28.88763952,2,23,0,0
1,0,0.997961385,0.111111111,0,-0.214758669,10.44061341,4,24,0,0
42,2,0.521135493,0.25,0,0.661539761,36.19184712,1,20,2,0
4,0,0.636298183,0.0,3,0.833978999,43.01051496,1,24,0,0
5,0,1.0,0.0,1,0.514419699,29.14517651,1,21,0,0
2,0,1.0,0.0,0,0.561796933,17.7415632,1,12,0,0
2,0,0.475087933,0.291666667,0,1.483272155,69.23852473,2,19,0,0
2,0,0.986406965,0.0,0,0.042351429,24.69777237,2,24,0,0
2,0,0.563561293,0.0,0,-0.094355378,22.88081337,2,24,0,0
8,0,0.795723915,0.833333333,4,0.243430676,51.19384702,3,23,0,0
5,0,1.0,0.0,2,0.115968489,24.40047948,1,24,0,0
10,0,0.906194847,-0.194444444,1,-0.112642947,19.76183426,3,24,0,0
2,0,0.573955703,0.5,17,0.252308593,26.64139756,2,24,0,0
0,0,1.0,0.0,0,0.635219304,12.08175443,1,8,0,0
29,2,0.938924706,-0.111111111,0,0.056994168,28.36344736,3,21,0,0
5,0,0.947175647,-0.125,1,-0.3038871,12.02473692,2,24,0,0
2,0,0.914780357,0.25,0,-0.166836677,15.76242701,1,24,0,0
6,0,0.634909639,0.125,1,0.00558529,16.99845132,1,24,0,0
6,0,0.731077084,0.0,2,0.950211167,37.08653483,1,24,0,0
1,0,0.564001909,0.0,16,-0.422672449,10.26384576,1,24,0,0
31,3,0.955136316,0.5,0,10.22071786,322.1788672,3,17,0,0
2,0,0.280392441,0.0,0,-0.518982081,11.65741805,1,24,0,0
11,0,0.917619085,0.270833333,1,-0.149990572,21.22983024,3,16,0,0
1,0,0.474164956,-0.416666667,17,0.233033384,40.61962644,2,24,0,0
1,0,0.606536105,-0.020833333,21,-0.166322145,19.57347344,2,24,0,0
7,0,0.325133569,0.0,2,2.449478132,86.0613889,1,22,0,0
8,0,0.982940879,-0.125,0,0.180296963,30.83110973,3,21,0,0
1,0,0.368355134,0.0,0,-0.118042039,11.52984142,1,21,0,0
0,0,0.615859679,0.125,0,-0.262885551,12.07188268,1,24,0,0
3,0,0.93248047,0.0,11,-0.110848351,21.2518272,2,24,0,0
6,0,0.549981817,1.166666667,3,2.083039157,95.89754474,2,23,0,0
2,0,1.0,-0.25,0,0.056996711,20.97469517,4,24,0,0
1,0,0.922990435,0.0,0,0.026927762,21.68171498,2,24,0,0
7,0,1.0,-0.130434783,0,-0.096902307,17.86076466,2,23,0,0
7,0,0.977629646,-0.09375,1,0.052036487,18.14106369,4,24,0,0
8,0,1.0,-0.40625,0,-0.257489344,19.28845694,4,24,0,0
0,0,0.69793767,-0.291666667,0,0.304796485,23.19424167,3,24,0,0
0,0,1.0,0.270833333,0,-0.267514863,14.28489041,3,19,0,0
5,0,0.994315691,-0.125,2,-0.249358296,15.92551958,4,24,0,0
0,0,0.767199265,-0.263157895,16,-0.222889542,9.522232166,2,19,0,0
1,0,1.0,0.0,22,-0.248852999,10.42594273,1,19,0,0
4,0,0.885015932,0.0625,10,0.214396776,24.93928169,3,19,0,0
0,0,0.590863917,0.0,0,-0.100797928,21.52150434,1,24,0,0
1,0,0.413299253,-0.354166667,0,0.042535646,17.43363003,2,24,0,0
5,0,1.0,-0.142857143,2,0.134932296,17.85622463,2,21,0,0
22,1,0.583276828,0.0,0,0.762289023,31.48406792,1,24,2,0
6,0,0.742454612,0.0,4,-0.670666394,4.833123817,1,23,0,0
0,0,0.463482007,0.020833333,0,0.050150596,21.40395539,2,24,0,0
4,0,0.491807932,0.0,2,-0.031142789,22.25730735,1,24,0,0
6,0,0.684913178,0.0,0,-0.088361777,13.91844925,1,22,0,0
7,0,1.0,0.0,1,0.247534749,23.4762455,1,24,0,0
0,0,0.71455439,-0.458333333,0,-0.456556423,9.425021968,3,24,0,0
41,2,1.0,0.145833333,0,1.051606338,42.67278862,3,21,0,0
7,0,0.888924813,0.03125,0,-0.00526824,18.84345303,5,19,0,0
4,0,1.0,-0.25,0,-0.096387892,17.79385312,3,24,0,0
18,1,0.532453058,0.0,2,0.655549252,29.92968083,1,24,2,0
3,0,1.0,0.125,6,1.127239811,65.75436055,3,24,0,0
9,0,0.660124123,0.0,0,-0.518441662,6.280986348,1,18,0,0
3,0,0.872632305,0.0,0,-0.060901918,16.10119724,1,24,0,0
12,0,0.86852578,-0.333333333,1,0.033519464,31.4127457,2,23,0,0
1,0,0.929572757,0.0,14,-0.05038075,19.62679819,2,24,0,0
0,0,0.985432843,-0.638888889,18,-0.030632413,15.3237326,3,24,0,0
2,0,0.774204804,-0.020833333,0,-0.183101379,15.79289821,2,24,0,0
3,0,0.55313387,0.0,8,0.252568679,15.14891159,1,23,0,0
2,0,1.0,-0.305555556,19,-0.248369259,7.140986765,2,17,0,0
3,0,0.594517358,0.0,1,0.081653071,35.90522168,1,24,0,0
11,0,1.0,0.125,2,0.031940843,22.58213742,3,23,0,0
1,0,0.829946266,0.0,14,-0.763273336,2.694796819,1,23,0,0
6,0,1.0,0.166666667,5,0.121320437,22.69827346,2,24,0,0
4,0,0.472351087,0.0,0,-0.31762774,10.03725603,1,22,0,0
3,0,0.47993616,0.0,8,-0.385014527,12.30727206,1,24,0,0
3,0,0.735943171,0.0,11,0.011573552,17.7569715,1,24,0,0
0,0,0.611568056,-0.166666667,14,0.069867132,25.21724581,4,21,0,0
1,0,0.371950746,0.208333333,0,4.811718821,146.9370884,2,24,0,0
4,0,0.735100186,0.0,0,-0.2034335,20.1405863,1,24,0,0
3,0,1.0,-0.277777778,2,-0.464634663,7.971386979,3,24,0,0
9,0,0.506268364,0.083333333,0,0.04487722,22.47287558,1,24,0,0
1,0,0.752324697,0.083333333,0,0.847788168,61.54343627,2,24,0,0
10,0,0.944092256,0.916666667,3,0.915014183,58.24170737,2,23,0,0
0,0,0.461727439,0.0,0,0.934318058,38.30292994,1,21,0,0
0,0,0.997358446,0.958333333,0,0.297991375,22.08103431,2,16,0,0
1,0,0.778987152,0.125,14,-0.047446925,27.78134876,2,23,0,0
0,0,0.978558978,0.083333333,12,-0.22520645,11.99570642,2,24,0,0
14,0,1.0,0.0,3,1.111567762,44.64157014,1,23,0,0
14,0,1.0,0.270833333,0,0.031370113,28.43828144,3,19,0,0
0,0,0.847893652,-0.395833333,0,-0.182019249,14.59452824,2,24,0,0
3,0,0.989939233,0.0,7,-0.509289045,7.509706803,1,23,0,0
0,0,1.0,0.083333333,0,0.633095896,42.9621315,2,24,0,0
4,0,1.0,0.083333333,10,0.530394202,34.09920692,2,24,0,0
0,0,0.767435837,0.0,20,0.849505354,16.60035658,1,13,0,0
9,0,1.0,-0.041666667,0,0.244045586,34.25031278,2,24,0,0
23,5,1.0,0.0,0,0.005303491,22.42420595,1,23,0,0
1,0,1.0,0.0,0,0.515191885,6.575959423,1,5,0,0
8,0,0.296790112,-0.3125,4,-0.436878577,8.949410856,2,24,0,0
3,0,0.818520508,0.0,2,0.774399415,49.70158176,1,24,0,0
0,0,0.613128017,0.25,16,-0.360980042,11.43106737,1,24,0,0
1,0,1.0,0.0,0,-0.067217561,15.76210694,1,24,0,0
1,0,1.0,-0.458333333,0,1.502793924,122.2735451,2,24,0,0
5,0,1.0,0.0,0,-0.136899433,14.56929222,1,24,0,0
1,0,0.917948468,-0.275,0,-0.280624458,12.86775493,6,23,0,0
7,0,0.704767253,-0.145833333,1,1.46080744,59.72650443,2,22,0,0
4,0,0.918980048,0.125,0,0.271835353,38.61995272,2,23,0,0
11,0,1.0,0.0,3,-0.349290044,10.2872853,1,16,0,0
